Order ID,Customer ID,Customer Email,Order Date,Region,Sales Channel,Customer Segment,Category,Product,Units,Unit Price ,Discount,Revenue,Cost,Returned
ORD-103404,CUST-11032,marlow.lindqvist1031@example.com,2024-05-27,EAST,Retail Store,Consumer,Electronics,Smart Watch,4,256.86,10%,924.70,795.3,No
ORD-100688,CUST-10179,tatum.iversen178@example.com,2022-11-29,North,Wholesale,Consumer,Electronics,Smart Watch,24,249.52,0%,5988.48,4545.85,No
ORD-104769,CUST-11629,jules.bianchi1628@example.com,2024-12-29,West,Retail Store,Consumer,Furniture,Bookshelf,3,149.68,20%,359.23,263.52,No
ORD-101609,CUST-10550,kai.haddad549@example.com,2023-06-13,East,Online,Small Business,Office Supplies,Premium Notebook Pack,9,23.2,10%,187.92,97.83,No
ORD-103839,CUST-11171,linden.takahashi1170@example.com,2024-08-09,EAST,Wholesale,Consumer,Electronics,Laptop Pro 14,32,1256.76,5%,38205.50,31320.98,No
ORD-103886,CUST-11258,sasha.castillo1257@example.com,2024-08-17,North,Online,Small Business,Home & Kitchen,Espresso Machine,1,426.28,5%,$404.97,279.28,No
ORD-101010,CUST-10276,quinn.nakamura275@example.com,2023-01-28,North,Retail Store,Small Business,Home & Kitchen,Espresso Machine,3,462.16,5%,1317.16,789.37,No
ORD-102409,CUST-10776,quinn.takahashi775@example.com,2023-11-19,west,Retail Store,Consumer,Home & Kitchen,Air Fryer,4,135.12,5%,513.46,323.78,No
ORD-101093,CUST-10344,devon.sandoval343@example.com,2023-02-21,East,Online,,Office Supplies,Premium Notebook Pack,17,22.75,10%,348.07,192.61,No
ORD-101328,CUST-10358,sasha.sandoval357@example.com,"Apr 18, 2023",West,Retail Store,Small Business,Furniture,Bookshelf,3,159.47,0%,$478.41,275.54,No
ORD-101678,CUST-10566,frankie.iversen565@example.com,2023-06-27,West,Online,Enterprise,Office Supplies,Desk Organizer,10,33.96,0%,$339.60,150.56,No
ORD-102000,CUST-10553,noor.haddad552@example.com,2023-09-07,North,Online,Enterprise,Home & Kitchen,Air Fryer,4,131.74,5%,500.61,331.71,No
ORD-101311,CUST-10231,linden.lindqvist230@example.com,2023-04-14,East,Retail Store,unknown,Furniture,Ergo Office Chair,1,298.42,0%,298.42,156.51,No
ORD-101988,CUST-10599,tatum.jensen598@example.com,2023-09-05,South,Online,Small Business,Home & Kitchen,Air Fryer,2,149.8,10%,$269.64,158.19,No
ORD-103435,CUST-10902,blair.fontaine901@example.com,2024-06-01,North,Online,Small Business,Furniture,Standing Desk,2,557.0,15%,$946.90,603.32,No
ORD-100345,CUST-10027,harper.bianchi26@example.com,2022-09-23,East,Online,Consumer,Furniture,Ergo Office Chair,1,298.04,0%,$298.04,153.83,No
ORD-103883,CUST-11143,casey.sandoval1142@example.com,2024-08-17,South,Wholesale,Consumer,Office Supplies,Gel Pen Set,90,11.84,0%,"$1,065.60",491.14,No
ORD-100987,CUST-10176,quinn.iversen175@example.com,2023-01-23,South,Wholesale,Small Business,Office Supplies,Desk Organizer,48,36.04,5%,1643.42,746.76,No
ORD-103616,CUST-11195,peyton.vasquez1194@example.com,2024-07-04,West,Retail Store,Consumer,Office Supplies,Desk Organizer,15,32.16,5%,458.28,233.82,No
ORD-103576,CUST-11198,sasha.vasquez1197@example.com,2024-06-28,West,Retail Store,Consumer,Electronics,Wireless Earbuds,1,127.21,10%,114.49,103.2,No
ORD-104166,CUST-11303,casey.fontaine1302@example.com,2024-10-07,West,Retail Store,Consumer,Electronics,Smart Watch,2,247.7,10%,445.86,374.67,No
ORD-103761,CUST-10487,harper.eriksen486@example.com,2024-07-27,North,Retail Store,Consumer,Electronics,4K Monitor,2,396.92,0%,793.84,596.69,No
ORD-102916,CUST-10916,quinn.fontaine915@example.com,2024-02-15,West,Wholesale,Consumer,Home & Kitchen,Espresso Machine,18,460.41,15%,"$7,044.27",4870.42,No
ORD-102858,CUST-10922,blair.gallagher921@example.com,2024-02-02,South,Retail Store,Consumer,Electronics,4K Monitor,2,387.65,5%,$736.53,576.34,No
ORD-101143,CUST-10217,rowan.kowalski216@example.com,2023-03-08,West,Wholesale,Consumer,Electronics,Wireless Earbuds,14,133.78,0%,1872.92,1351.75,No
ORD-102359,CUST-10673,noor.nakamura672@example.com,2023-11-11,South,Retail Store,Small Business,Furniture,Bookshelf,2,154.52,5%,$293.59,169.8,No
ORD-101199,CUST-10039,tatum.bianchi38@example.com,2023-03-20,West,Retail Store,Small Business,Electronics,4K Monitor,4,408.81,5%,1553.48,1120.94,No
ORD-100086,CUST-10017,rowan.adeyemi16@example.com,2022-07-23,South,Online,Consumer,Home & Kitchen,Air Fryer,1,134.03,15%,$113.93,86.88,No
ORD-101519,CUST-10501,avery.fontaine500@example.com,"May 29, 2023",East,Wholesale,Small Business,Electronics,Smart Watch,10,254.06,0%,2540.60,2034.47,No
ORD-103950,CUST-11081,avery.okafor1080@example.com,2024-08-30,East,Online,Enterprise,Office Supplies,Premium Notebook Pack,4,23.82,0%,95.28,45.37,No
ORD-101382,CUST-10473,noor.dubois472@example.com,2023-04-28,South,Retail Store,Consumer,Home & Kitchen,Air Fryer,2,136.52,20%,218.43,165.21,No
ORD-102717,CUST-10347,harper.sandoval346@example.com,2023-12-30,North,Wholesale,Small Business,Electronics,Laptop Pro 14,4,1284.2,0%,"$5,136.80",,No
ORD-102909,CUST-10982,blair.jensen981@example.com,2024-02-13,South,Online,Consumer,Office Supplies,Premium Notebook Pack,16,24.39,10%,351.22,172.33,No
ORD-101015,CUST-10259,tatum.moreau258@example.com,"Jan 29, 2023",South,Retail Store,Enterprise,Office Supplies,Desk Organizer,16,35.0,20%,$448.00,253.06,No
ORD-100129,CUST-10010,kai.adeyemi9@example.com,2022-08-03,North,Wholesale,Small Business,Home & Kitchen,Espresso Machine,24,453.21,0%,10877.04,6675.43,No
ORD-101365,CUST-10270,kai.nakamura269@example.com,2023-04-24,West,Retail Store,Consumer,Home & Kitchen,Air Fryer,1,141.36,0%,141.36,88.5,No
ORD-103413,CUST-11000,wren.jensen999@example.com,2024-05-29,South,Online,Consumer,Office Supplies,Premium Notebook Pack,17,24.09,0%,409.53,177.92,No
ORD-102945,CUST-10854,oakley.castillo853@example.com,"Feb 22, 2024",West,Wholesale,Consumer,Office Supplies,Gel Pen Set,98,12.67,5%,1179.58,519.83,No
ORD-100892,CUST-10271,linden.nakamura270@example.com,2022-12-31,South,Retail Store,Consumer,Office Supplies,Desk Organizer,15,36.5,5%,$520.12,235.47,No
ORD-102794,CUST-10586,frankie.jensen585@example.com,2024-01-15,West,Online,Consumer,Furniture,Standing Desk,2,565.74,0%,1131.48,616.61,Yes
ORD-104044,CUST-11300,wren.eriksen1299@example.com,2024-09-17,South,Online,Consumer,Office Supplies,Premium Notebook Pack,20,23.43,0%,468.60,212.17,No
ORD-101360,CUST-10467,harper.dubois466@example.com,2023-04-23,West,Wholesale,Small Business,Home & Kitchen,Air Fryer,21,134.04,10%,2533.36,1703.22,No
ORD-100308,CUST-10099,tatum.eriksen98@example.com,2022-09-15,South,Retail Store,Enterprise,Office Supplies,Desk Organizer,19,32.78,10%,560.54,282.07,No
ORD-101662,CUST-10544,devon.haddad543@example.com,2023-06-24,West,Online,Enterprise,Furniture,Ergo Office Chair,3,300.83,15%,$767.12,452.93,No
ORD-102432,CUST-10779,tatum.takahashi778@example.com,2023-11-21,West,Online,Small Business,Office Supplies,Desk Organizer,13,35.77,0%,465.01,202.06,No
ORD-103696,CUST-11196,quinn.vasquez1195@example.com,"Jul 16, 2024",South,Online,Consumer,Furniture,Standing Desk,2,537.34,5%,1020.95,613.28,Yes
ORD-101318,CUST-10058,sasha.castillo57@example.com,2023-04-16,West,Retail Store,Small Business,Office Supplies,Premium Notebook Pack,11,26.15,5%,273.27,,Yes
ORD-104184,CUST-11410,kai.kowalski1409@example.com,2024-10-09,West,Online,Consumer,Office Supplies,Desk Organizer,15,34.05,20%,408.60,239.51,No
ORD-102475,CUST-10786,frankie.vasquez785@example.com,"Nov 27, 2023",West,Online,Enterprise,Furniture,Bookshelf,3,162.37,15%,$414.04,280.61,No
ORD-102543,CUST-10838,sasha.bianchi837@example.com,"Dec 06, 2023",West,Online,Small Business,Furniture,Bookshelf,2,162.07,10%,291.73,179.86,No
ORD-101247,CUST-10366,frankie.takahashi365@example.com,2023-03-30,South,Wholesale,Small Business,Furniture,Standing Desk,15,557.3,10%,"$7,523.55",4397.9,No
ORD-101209,CUST-10408,indigo.adeyemi407@example.com,2023-03-22,West,Wholesale,Small Business,Home & Kitchen,Chef Knife Set,7,90.54,15%,538.71,374.78,No
ORD-100217,CUST-10017,rowan.adeyemi16@example.com,2022-08-22,NORTH,Retail Store,Enterprise,Furniture,Standing Desk,2,547.37,0%,"$1,094.74",610.5,No
ORD-104146,CUST-11388,indigo.jensen1387@example.com,2024-10-02,West,Online,Small Business,Office Supplies,Desk Organizer,8,37.81,10%,272.23,129.78,No
ORD-104792,CUST-11546,frankie.sandoval1545@example.com,2024-12-31,East,Wholesale,Small Business,Electronics,Wireless Earbuds,32,134.92,20%,3453.95,3170.38,No
ORD-101240,CUST-10397,rowan.vasquez396@example.com,2023-03-28,South,Retail Store,Consumer,Electronics,4K Monitor,2,369.87,15%,628.78,590.42,No
ORD-102290,CUST-10754,oakley.sandoval753@example.com,2023-11-03,West,Wholesale,Consumer,Home & Kitchen,Espresso Machine,18,417.95,5%,7146.94,4836.92,No
ORD-102741,CUST-10659,tatum.moreau658@example.com,2024-01-04,West,Wholesale,Small Business,Office Supplies,Gel Pen Set,35,12.1,15%,359.97,192.2,No
ORD-100276,CUST-10074,oakley.dubois73@example.com,2022-09-06,South,Retail Store,Enterprise,Office Supplies,Premium Notebook Pack,12,24.31,5%,277.13,121.56,No
ORD-100490,CUST-10140,wren.gallagher139@example.com,2022-10-28, North ,Online,Consumer,Office Supplies,Premium Notebook Pack,5,23.27,20%,93.08,57.18,No
ORD-101036,CUST-10316,quinn.pereira315@example.com,2023-02-05,West,Retail Store,Consumer,Electronics,Smart Watch,3,262.16,0%,786.48,613.47,No
ORD-101230,CUST-10391,linden.vasquez390@example.com,2023-03-26,West,Online,Consumer,Office Supplies,Gel Pen Set,12,12.19,5%,138.97,65.47,No
ORD-104431,CUST-11429,jules.lindqvist1428@example.com,2024-11-18,West,Retail Store,Consumer,Furniture,Ergo Office Chair,1,304.11,5%,288.90,155.06,No
ORD-101009,CUST-10342,blair.sandoval341@example.com,"Jan 28, 2023",South,Online,Enterprise,Electronics,4K Monitor,4,367.98,0%,"$1,471.92",1138.44,No
ORD-103814,CUST-11280,wren.dubois1279@example.com,2024-08-06,South,Wholesale,Small Business,Furniture,Bookshelf,21,165.24,5%,3296.54,1793.7,No
ORD-104675,CUST-11272,marlow.dubois1271@example.com,2024-12-18,West,Online,Small Business,Office Supplies,Desk Organizer,8,34.15,0%,273.20,119.31,No
ORD-102533,CUST-10841,avery.castillo840@example.com,2023-12-05,EAST,Retail Store,Consumer,Office Supplies,Premium Notebook Pack,6,24.21,0%,145.26,60.7,No
ORD-103981,CUST-11343,casey.haddad1342@example.com,2024-09-04,East,Retail Store,Consumer,Home & Kitchen,Chef Knife Set,3,86.65,5%,$246.95,174.89,No
ORD-101059,CUST-10284,devon.okafor283@example.com,2023-02-13,West,Retail Store,Consumer,Electronics,Laptop Pro 14,3,1376.87,0%,4130.61,2838.21,No
ORD-102167,CUST-10595,peyton.jensen594@example.com,2023-10-11,South,Retail Store,Consumer,Home & Kitchen,Chef Knife Set,4,94.99,10%,341.96,207.4,No
ORD-103881,CUST-11289,jules.eriksen1288@example.com,2024-08-16,North,Online,Consumer,Furniture,Standing Desk,1,540.54,15%,459.46,296.35,Yes
ORD-100282,CUST-10036,quinn.bianchi35@example.com,2022-09-07,East,Retail Store,Enterprise,Office Supplies,Desk Organizer,8,34.59,10%,249.05,125.23,No
ORD-103849,CUST-11235,peyton.bianchi1234@example.com,"Aug 11, 2024",North,Retail Store,Consumer,Furniture,Ergo Office Chair,2,280.93,5%,$533.77,309.16,No
ORD-101317,CUST-10290,kai.okafor289@example.com,"Apr 15, 2023",West,Retail Store,Consumer,Electronics,Laptop Pro 14,1,1203.32,0%,"$1,203.32",1004.74,No
ORD-100812,CUST-10243,casey.moreau242@example.com,2022-12-18,East,Online,Consumer,Furniture,Ergo Office Chair,3,273.67,10%,$738.91,485.49,No
ORD-100969,CUST-10109,jules.fontaine108@example.com,2023-01-19,East,Retail Store,Enterprise,Home & Kitchen,Chef Knife Set,3,86.48,5%,246.47,167.19,No
ORD-103128,CUST-10974,oakley.iversen973@example.com,2024-04-02,West,Online,Consumer,Office Supplies,Gel Pen Set,9,11.64,0%,$104.76,50.84,No
ORD-103683,CUST-11156,quinn.sandoval1155@example.com,"Jul 13, 2024",West,Retail Store,Small Business,Furniture,Ergo Office Chair,2,293.62,0%,$587.24,325.64,No
ORD-103465,CUST-11133,noor.rossi1132@example.com,2024-06-08,West,Online,Enterprise,Office Supplies,Premium Notebook Pack,8,23.03,5%,175.03,83.46,Yes
ORD-103559,CUST-11155,peyton.sandoval1154@example.com,2024-06-26,South,Online,Small Business,Furniture,Standing Desk,2,484.81,5%,921.14,610.01,No
ORD-100620,CUST-10156,quinn.haddad155@example.com,2022-11-19,East,Online,Consumer,Electronics,Smart Watch,1,253.42,0%,253.42,197.86,No
ORD-103047,CUST-10534,oakley.gallagher533@example.com,2024-03-14,West,Wholesale,Consumer,Electronics,Smart Watch,8,248.9,20%,"$1,592.96",1566.46,No
ORD-101743,CUST-10530,kai.gallagher529@example.com,2023-07-10,West,Retail Store,Small Business,Home & Kitchen,Air Fryer,3,137.97,10%,372.52,251.14,No
ORD-101391,CUST-10333,noor.rossi332@example.com,"Apr 30, 2023",North,Online,Consumer,Electronics,Smart Watch,2,250.63,5%,476.20,378.82,No
ORD-103807,CUST-11295,peyton.eriksen1294@example.com,2024-08-05,West,Wholesale,Consumer,Electronics,Smart Watch,12,247.56,5%,"$2,822.18",2299.21,No
ORD-101848,CUST-10434,oakley.bianchi433@example.com,2023-08-03,East,Online,Small Business,Electronics,4K Monitor,3,358.09,0%,1074.27,868.23,No
ORD-101580,CUST-10303,casey.pereira302@example.com,2023-06-09,North,Wholesale,Small Business,Electronics,Smart Watch,12,264.98,20%,"$2,543.81",2293.36,No
ORD-101656,CUST-10471,linden.dubois470@example.com,"Jun 22, 2023",West,Online,Consumer,Furniture,Standing Desk,1,526.54,5%,500.21,310.17,No
ORD-102353,CUST-10524,devon.gallagher523@example.com,2023-11-10,West,Wholesale,Consumer,Electronics,Laptop Pro 14,7,1243.03,10%,7831.09,,No
ORD-102213,CUST-10503,casey.fontaine502@example.com,2023-10-19,East,Online,Small Business,Furniture,Ergo Office Chair,2,276.83,10%,498.29,317.9,No
ORD-102021,CUST-10544,devon.haddad543@example.com,"Sep 11, 2023",West,Wholesale,Consumer,Office Supplies,Desk Organizer,152,34.99,5%,5052.56,2465.61,No
ORD-103371,CUST-11022,blair.lindqvist1021@example.com,2024-05-20,South,Online,Consumer,Office Supplies,Desk Organizer,6,35.72,10%,$192.89,95.62,No
ORD-101957,CUST-10586,frankie.jensen585@example.com,2023-08-28,West,Wholesale,Small Business,Furniture,Ergo Office Chair,14,272.79,15%,3246.20,2300.61,No
ORD-101308,CUST-10266,frankie.nakamura265@example.com,2023-04-13,South,Wholesale,Enterprise,Electronics,Laptop Pro 14,24,1316.68,10%,"$28,440.29",24858.8,No
ORD-102004,CUST-10518,sasha.fontaine517@example.com,"Sep 08, 2023",West,Wholesale,Small Business,Home & Kitchen,Espresso Machine,18,405.28,5%,"$6,930.29",4731.96,No
ORD-100576,CUST-10131,linden.gallagher130@example.com,2022-11-12,South,Online,Enterprise,Electronics,Smart Watch,4,250.65,10%,902.34,802.94,No
ORD-103843,CUST-11143,casey.sandoval1142@example.com,"Aug 10, 2024",East,Retail Store,Consumer,Furniture,Bookshelf,2,167.42,15%,284.61,172.1,No
ORD-104035,CUST-11150,kai.sandoval1149@example.com,2024-09-16,West,Retail Store,Consumer,Home & Kitchen,Air Fryer,2,137.55,0%,275.10,166.78,No
ORD-101707,CUST-10563,casey.iversen562@example.com,2023-07-02,East,Online,Consumer,Office Supplies,Desk Organizer,6,32.34,5%,184.34,98.2,Yes
ORD-104117,CUST-11066,frankie.nakamura1065@example.com,2024-09-28,WEST,Wholesale,Small Business,Furniture,Bookshelf,16,156.15,10%,"$2,248.56",1387.42,No
ORD-103269,CUST-10976,quinn.iversen975@example.com,2024-04-28,south,Online,Small Business,Furniture,Standing Desk,1,510.73,10%,459.66,277.29,Yes
ORD-101281,CUST-10400,wren.vasquez399@example.com,2023-04-06,West,Retail Store,Consumer,Electronics,Smart Watch,4,231.05,10%,$831.78,780.32,No
ORD-100862,CUST-10202,blair.kowalski201@example.com,2022-12-26,West,Online,Consumer,Electronics,Smart Watch,4,251.36,0%,1005.44,789.65,No
ORD-103929,CUST-11291,linden.eriksen1290@example.com,2024-08-27,North,Wholesale,Consumer,Office Supplies,Gel Pen Set,136,11.38,15%,1315.53,704.3,No
ORD-101802,CUST-10556,quinn.haddad555@example.com,2023-07-25,West,Online,Consumer,Home & Kitchen,Chef Knife Set,2,87.52,0%,175.04,103.46,No
ORD-101629,CUST-10495,peyton.eriksen494@example.com,"Jun 17, 2023",West,Online,Small Business,Home & Kitchen,Air Fryer,1,130.94,0%,130.94,81.14,No
ORD-101994,CUST-10093,noor.eriksen92@example.com,2023-09-07,West,Retail Store,Consumer,Home & Kitchen,Espresso Machine,4,465.66,5%,1769.51,1112.95,No
ORD-102640,CUST-10683,casey.okafor682@example.com,2023-12-19,west,Online,Small Business,Electronics,4K Monitor,3,378.33,0%,1134.99,825.53,No
ORD-100270,CUST-10077,rowan.dubois76@example.com,2022-09-05,West,Retail Store,Consumer,Furniture,Standing Desk,2,552.0,10%,$993.60,631.98,No
ORD-100630,CUST-10155,peyton.haddad154@example.com,"Nov 21, 2022",East,Online,Consumer,Electronics,4K Monitor,4,382.78,10%,"$1,378.01",1212.82,No
ORD-102335,CUST-10763,casey.takahashi762@example.com,2023-11-08,West,Retail Store,Consumer,Electronics,Smart Watch,4,232.29,5%,$882.70,773.6,No
ORD-100301,CUST-10048,indigo.castillo47@example.com,2022-09-13,West,Retail Store,Consumer,Electronics,4K Monitor,2,371.08,15%,630.84,607.35,No
ORD-100460,CUST-10117,rowan.fontaine116@example.com,"Oct 21, 2022",North,Wholesale,Small Business,Office Supplies,Premium Notebook Pack,18,23.05,15%,352.67,203.06,No
ORD-101448,CUST-10337,rowan.rossi336@example.com,2023-05-12,North,Retail Store,Consumer,Home & Kitchen,Air Fryer,2,142.53,0%,285.06,161.49,No
ORD-101473,CUST-10505,ellis.fontaine504@example.com,2023-05-19,North,Wholesale,Small Business,Electronics,Smart Watch,24,246.65,20%,4735.68,4530.11,No
ORD-102047,CUST-10641,avery.moreau640@example.com,"Sep 17, 2023",North,Online,Enterprise,Furniture,Ergo Office Chair,2,291.08,5%,553.05,302.6,No
ORD-104072,CUST-11110,kai.pereira1109@example.com,2024-09-22,East,Retail Store,Enterprise,Home & Kitchen,Air Fryer,4,140.57,0%,562.28,336.77,No
ORD-103537,CUST-11151,linden.sandoval1150@example.com,"Jun 21, 2024",East,Retail Store,Small Business,Home & Kitchen,Espresso Machine,4,492.3,0%,1969.20,1038.78,No
ORD-102114,CUST-10694,oakley.okafor693@example.com,2023-10-01,South,Retail Store,Small Business,Home & Kitchen,Espresso Machine,4,469.1,5%,"$1,782.58",1060.1,No
ORD-100028,CUST-10001,avery.adeyemi0@example.com,2022-07-06,West,Online,Consumer,Home & Kitchen,Espresso Machine,2,483.43,20%,773.49,528.69,No
ORD-103605,CUST-11197,rowan.vasquez1196@example.com,2024-07-02,West,Retail Store,Small Business,Furniture,Standing Desk,3,561.61,5%,1600.59,912.17,Yes
ORD-100838,CUST-10288,indigo.okafor287@example.com,2022-12-22, West ,Retail Store,Small Business,Electronics,Wireless Earbuds,1,129.19,5%,122.73,100.27,No
ORD-103593,CUST-10802,blair.adeyemi801@example.com,2024-06-30,West,Online,Consumer,Office Supplies,Premium Notebook Pack,8,25.16,0%,201.28,85.32,No
ORD-102009,CUST-10546,frankie.haddad545@example.com,"Sep 09, 2023",East,Retail Store,Small Business,Home & Kitchen,Espresso Machine,1,436.98,5%,$415.13,280.8,No
ORD-104741,CUST-11335,peyton.gallagher1334@example.com,2024-12-26,East,Online,Consumer,Electronics,Smart Watch,1,250.69,10%,$225.62,193.82,No
ORD-100504,CUST-10072,marlow.dubois71@example.com,2022-10-31,West,Retail Store,Consumer,Office Supplies,Gel Pen Set,3,12.05,15%,30.73,16.36,No
ORD-103309,CUST-11066,frankie.nakamura1065@example.com,2024-05-06,North,Online,Consumer,Electronics,Smart Watch,2,257.03,10%,$462.65,383.12,No
ORD-103972,CUST-11032,marlow.lindqvist1031@example.com,2024-09-03,West,Retail Store,Consumer,Office Supplies,Premium Notebook Pack,18,25.02,10%,405.32,191.84,No
ORD-100381,CUST-10086,frankie.eriksen85@example.com,2022-10-03,East,Retail Store,Small Business,Electronics,Laptop Pro 14,1,1272.3,0%,1272.30,989.42,No
ORD-104023,CUST-11247,harper.castillo1246@example.com,"Sep 12, 2024",West,Online,Consumer,Electronics,Smart Watch,1,240.76,0%,$240.76,192.02,No
ORD-101526,CUST-10400,wren.vasquez399@example.com,2023-05-30,North,Wholesale,Consumer,Office Supplies,Premium Notebook Pack,25,24.84,10%,$558.90,263.0,No
ORD-104047,CUST-11201,avery.adeyemi1200@example.com,2024-09-17,North,Online,Small Business,Furniture,Standing Desk,3,563.22,0%,"$1,689.66",875.17,No
ORD-103516,CUST-11112,marlow.pereira1111@example.com,2024-06-17,North,Retail Store,Small Business,Office Supplies,Gel Pen Set,11,10.8,15%,100.98,62.41,No
ORD-102885,CUST-10802,blair.adeyemi801@example.com,2024-02-07,North,Online,Consumer,Electronics,Smart Watch,4,244.09,10%,$878.72,761.14,No
ORD-102341,CUST-10781,avery.vasquez780@example.com,2023-11-09,West,Wholesale,Small Business,Home & Kitchen,Air Fryer,20,132.88,20%,2126.08,1742.66,No
ORD-100375,CUST-10045,ellis.castillo44@example.com,2022-10-02,East,Online,Consumer,Electronics,Smart Watch,2,265.86,10%,$478.55,372.69,No
